4208389 10.6756 13.4545 21.2131 22.0172 1.32977 4.25327 67.3604
4208399 10.6756 13.4545 21.2131 22.0172 1.32977 4.25327 67.3604
4208409 11.1601 13.9978 20.6323 21.4229 1.34957 3.77098 67.2132
4208419 11.1601 13.9978 20.6323 21.4229 1.34957 3.77098 67.2132
4208430 11.6446 14.5964 20.1106 20.8384 1.36913 3.28352 67.19
4208439 12.1731 15.2134 19.5397 20.3026 1.41431 2.77912 67.2287
4208450 12.1731 15.2134 19.5397 20.3026 1.41431 2.77912 67.2287
4208460 12.728 15.9594 18.9589 19.6206 1.4469 2.20588 67.2669
4208470 13.2741 16.6408 18.2698 18.9192 1.49623 1.62601 67.104
4208480 13.2741 16.6408 18.2698 18.9192 1.49623 1.62601 67.104
4208491 13.8466 17.3501 17.5709 18.286 1.57281 1.04248 67.0536
4208500 13.8466 17.3501 17.5709 18.286 1.57281 1.04248 67.0536
4208510 14.2518 17.992 16.896 17.6527 1.68315 0.517632 66.7926
4208521 14.7187 18.595 16.2202 16.9239 1.72289 -0.0382769 66.4577
4208534 14.7187 18.595 16.2202 16.9239 1.72289 -0.0382769 66.4577
4208541 15.2119 19.2757 15.482 16.3908 1.87336 -0.591064 66.3604
4208551 15.6523 19.8398 14.9413 15.9149 1.9447 -1.0481 66.3483
4208560 15.6523 19.8398 14.9413 15.9149 1.9447 -1.0481 66.3483
4208577 15.943 20.3747 14.4214 15.4199 2.05196 -1.46837 66.1591
4208580 15.943 20.3747 14.4214 15.4199 2.05196 -1.46837 66.1591
4208593 16.1632 20.8902 14.1199 15.0011 2.11872 -1.79806 66.1744
4208601 16.5244 21.3181 13.8911 14.6965 2.10715 -2.08974 66.4301
4208613 16.5244 21.3181 13.8911 14.6965 2.10715 -2.08974 66.4301
4208621 16.8591 21.7265 13.5896 14.2777 2.09005 -2.41937 66.4529
4208635 17.2491 22.2712 13.2569 13.9351 2.13612 -2.77199 66.7122
4208641 17.2491 22.2712 13.2569 13.9351 2.13612 -2.77199 66.7122
4208650 17.7374 22.6991 12.8618 13.5162 2.1014 -3.15616 66.8145
4208671 18.1061 23.1562 12.4459 13.0689 2.12389 -3.53734 66.777
4208681 18.4449 23.5646 11.9052 12.7548 2.2384 -3.90349 66.6695
4208702 18.7339 23.9828 11.5205 12.3835 2.29358 -4.23577 66.6208
4208711 18.973 24.2065 11.2813 12.0694 2.26271 -4.47062 66.5303
4208733 19.1225 24.4788 11.0422 11.841 2.31449 -4.67436 66.4845
4208742 19.3019 24.7122 10.9174 11.6506 2.30675 -4.83149 66.5822
4208754 19.3019 24.7122 10.9174 11.6506 2.30675 -4.83149 66.5822
4208762 19.4115 24.8678 10.7927 11.5745 2.34002 -4.93174 66.6465
4208773 19.4115 24.8678 10.7927 11.5745 2.34002 -4.93174 66.6465
4208782 19.3617 24.9457 10.6783 11.4793 2.40164 -4.99882 66.4649
4208792 19.4015 25.0332 10.7095 11.4983 2.40856 -5.00287 66.6425
4208802 19.4015 25.0332 10.7095 11.4983 2.40856 -5.00287 66.6425
4208812 19.4115 25.1693 10.6887 11.4793 2.45264 -5.03669 66.7488
4208822 19.4115 25.1693 10.6887 11.4793 2.45264 -5.03669 66.7488
4208832 19.4115 25.1402 10.6783 11.4698 2.44384 -5.03831 66.6997
4208842 19.3916 25.1402 10.8135 11.603 2.4415 -4.955 66.9482
4208852 19.3916 25.1402 10.8135 11.603 2.4415 -4.955 66.9482
4208865 19.2819 25.0429 10.8654 11.6221 2.43876 -4.90269 66.8124
4208874 19.2122 24.9165 11.0006 11.7363 2.4078 -4.79883 66.8656
4208884 19.2122 24.9165 11.0006 11.7363 2.4078 -4.79883 66.8656
4208894 19.0528 24.8095 11.1046 11.9076 2.45227 -4.67668 66.8745
4208914 18.8634 24.5761 11.3333 11.9362 2.36681 -4.53537 66.709
4208924 18.7239 24.3524 11.6557 12.1932 2.30332 -4.30948 66.9251
4208952 18.4848 24.1287 11.8636 12.4692 2.33379 -4.09597 66.9463
4208954 18.2456 23.8272 12.1339 12.7738 2.32212 -3.84405 66.9806
4208964 18.2456 23.8272 12.1339 12.7738 2.32212 -3.84405 66.9806
4208975 18.0064 23.5355 12.4043 13.0308 2.29763 -3.60725 66.977
4208984 18.0064 23.5355 12.4043 13.0308 2.29763 -3.60725 66.977
4208995 17.7773 23.2145 12.6642 13.4115 2.30536 -3.33605 67.0675
4209005 17.5481 22.8936 13.0385 13.7256 2.24409 -3.05274 67.2058
4209025 17.2392 22.524 13.3505 13.9541 2.19498 -2.78643 67.0677
4209035 16.9824 22.1739 13.5688 14.3348 2.22098 -2.517 67.0599
4209045 16.9824 22.1739 13.5688 14.3348 2.22098 -2.517 67.0599
4209055 16.6917 21.8433 13.9743 14.5823 2.14615 -2.23091 67.0916
4209065 16.6917 21.8433 13.9743 14.5823 2.14615 -2.23091 67.0916
